type,entry_time,exit_time,entry_price,exit_price,pnl_pips,pnl_usd,exit_reason
short,2026-02-13 06:25:00+00:00,2026-02-13 06:50:00+00:00,208.31200073242186,208.61300659179688,-32.1,-32.1,Signal (ST Flip / EMA Cross)
long,2026-02-13 15:10:00+00:00,2026-02-13 15:40:00+00:00,208.83399536132814,208.4040069580078,-45.0,-45.0,Signal (ST Flip / EMA Cross)
long,2026-02-13 17:45:00+00:00,2026-02-13 19:35:00+00:00,208.6209979248047,208.4739990234375,-16.7,-16.7,Signal (ST Flip / EMA Cross)
long,2026-02-13 22:05:00+00:00,2026-02-16 11:25:00+00:00,208.51899291992189,209.4219970703125,88.3,88.3,Signal (ST Flip / EMA Cross)
short,2026-02-16 11:30:00+00:00,2026-02-16 15:05:00+00:00,209.386005859375,209.177001953125,18.9,18.9,Signal (ST Flip / EMA Cross)
long,2026-02-16 15:50:00+00:00,2026-02-16 18:00:00+00:00,209.19999267578126,209.12600708007812,-9.4,-9.4,Signal (ST Flip / EMA Cross)
long,2026-02-16 18:20:00+00:00,2026-02-16 20:15:00+00:00,209.2459979248047,209.1909942626953,-7.5,-7.5,Signal (ST Flip / EMA Cross)
long,2026-02-16 21:10:00+00:00,2026-02-16 21:35:00+00:00,209.23800231933595,209.177001953125,-8.1,-8.1,Signal (ST Flip / EMA Cross)
long,2026-02-16 23:05:00+00:00,2026-02-17 00:00:00+00:00,209.33599426269532,209.09010467529296,-24.6,-24.59,Stop Loss
short,2026-02-17 00:05:00+00:00,2026-02-17 09:35:00+00:00,209.01700256347655,207.7949981689453,120.2,120.2,Signal (ST Flip / EMA Cross)
short,2026-02-17 11:35:00+00:00,2026-02-17 14:35:00+00:00,207.80699584960936,207.61909942626954,18.8,18.79,Stop Loss
long,2026-02-17 14:40:00+00:00,2026-02-17 20:05:00+00:00,207.57799865722657,207.8209991455078,22.3,22.3,Signal (ST Flip / EMA Cross)
long,2026-02-17 21:30:00+00:00,2026-02-17 22:00:00+00:00,207.9419970703125,207.7585922241211,-18.3,-18.34,Stop Loss
short,2026-02-17 22:00:00+00:00,2026-02-17 23:00:00+00:00,207.65399597167968,207.85800170898438,-22.4,-22.4,Signal (ST Flip / EMA Cross)
long,2026-02-18 01:15:00+00:00,2026-02-18 06:00:00+00:00,207.97899963378907,208.093994140625,9.5,9.5,Signal (ST Flip / EMA Cross)
short,2026-02-18 11:25:00+00:00,2026-02-18 12:10:00+00:00,208.53999755859374,208.70899963378906,-18.9,-18.9,Signal (ST Flip / EMA Cross)
short,2026-02-18 12:40:00+00:00,2026-02-18 13:15:00+00:00,208.5509991455078,208.6230010986328,-9.2,-9.2,Signal (ST Flip / EMA Cross)
short,2026-02-18 13:20:00+00:00,2026-02-18 14:00:00+00:00,208.54700134277343,208.66000366210938,-13.3,-13.3,Signal (ST Flip / EMA Cross)
long,2026-02-18 18:20:00+00:00,2026-02-18 19:00:00+00:00,209.0689959716797,208.83260192871091,-23.6,-23.64,Stop Loss
short,2026-02-18 19:00:00+00:00,2026-02-18 21:05:00+00:00,208.83000610351561,208.9969940185547,-18.7,-18.7,Signal (ST Flip / EMA Cross)
short,2026-02-18 21:55:00+00:00,2026-02-19 01:20:00+00:00,208.907001953125,208.89700317382812,-1.0,-1.0,Signal (ST Flip / EMA Cross)
long,2026-02-19 05:25:00+00:00,2026-02-19 08:30:00+00:00,209.27,209.24099731445312,-4.9,-4.9,Signal (ST Flip / EMA Cross)
long,2026-02-19 13:30:00+00:00,2026-02-19 16:00:00+00:00,208.62200500488282,208.43499755859375,-20.7,-20.7,Signal (ST Flip / EMA Cross)
short,2026-02-19 22:15:00+00:00,2026-02-19 23:10:00+00:00,208.46199462890624,208.6820068359375,-24.0,-24.0,Signal (ST Flip / EMA Cross)
long,2026-02-20 01:30:00+00:00,2026-02-20 01:50:00+00:00,208.8659930419922,208.64999389648438,-23.6,-23.6,Signal (ST Flip / EMA Cross)
short,2026-02-20 11:00:00+00:00,2026-02-20 12:10:00+00:00,208.96899841308593,209.24899291992188,-30.0,-30.0,Signal (ST Flip / EMA Cross)
short,2026-02-20 15:10:00+00:00,2026-02-20 18:55:00+00:00,209.10699890136718,209.1909942626953,-10.4,-10.4,Signal (ST Flip / EMA Cross)
short,2026-02-20 20:15:00+00:00,2026-02-23 02:35:00+00:00,209.04199645996093,208.59300231933594,42.9,42.9,Signal (ST Flip / EMA Cross)
long,2026-02-23 02:45:00+00:00,2026-02-23 03:55:00+00:00,208.63099243164064,208.52000427246094,-13.1,-13.1,Signal (ST Flip / EMA Cross)
long,2026-02-23 04:30:00+00:00,2026-02-23 11:20:00+00:00,208.65999938964845,209.00100708007812,32.1,32.1,Signal (ST Flip / EMA Cross)
long,2026-02-23 14:25:00+00:00,2026-02-23 15:05:00+00:00,209.00599243164064,208.75939788818357,-24.7,-24.66,Stop Loss
short,2026-02-23 15:05:00+00:00,2026-02-23 18:10:00+00:00,208.7229962158203,208.49309387207032,23.0,22.99,Stop Loss
long,2026-02-23 18:15:00+00:00,2026-02-23 21:55:00+00:00,208.56299926757814,208.60880432128906,4.6,4.58,Stop Loss
short,2026-02-23 22:05:00+00:00,2026-02-23 23:25:00+00:00,208.50699279785155,208.67999267578125,-19.3,-19.3,Signal (ST Flip / EMA Cross)
short,2026-02-24 06:20:00+00:00,2026-02-24 07:05:00+00:00,209.17999694824218,209.26030426025392,-8.0,-8.03,Stop Loss
long,2026-02-24 07:10:00+00:00,2026-02-24 11:05:00+00:00,209.90099670410157,210.218994140625,29.8,29.8,Signal (ST Flip / EMA Cross)
short,2026-02-24 11:10:00+00:00,2026-02-24 12:05:00+00:00,210.16800354003905,210.2830047607422,-13.5,-13.5,Signal (ST Flip / EMA Cross)
long,2026-02-24 12:15:00+00:00,2026-02-24 12:40:00+00:00,210.35999633789064,210.12899780273438,-25.1,-25.1,Signal (ST Flip / EMA Cross)
long,2026-02-24 13:15:00+00:00,2026-02-24 17:10:00+00:00,210.34899475097657,210.58099365234375,21.2,21.2,Signal (ST Flip / EMA Cross)
long,2026-02-24 21:35:00+00:00,2026-02-24 21:50:00+00:00,210.44799377441407,210.3419952392578,-12.6,-12.6,Signal (ST Flip / EMA Cross)
short,2026-02-25 00:55:00+00:00,2026-02-25 02:00:00+00:00,210.19000671386718,210.39100646972656,-22.1,-22.1,Signal (ST Flip / EMA Cross)
short,2026-02-25 02:15:00+00:00,2026-02-25 03:10:00+00:00,210.21800659179686,210.53569641113282,-31.8,-31.77,Stop Loss
long,2026-02-25 03:10:00+00:00,2026-02-25 05:45:00+00:00,210.60799743652345,210.5469970703125,-8.1,-8.1,Signal (ST Flip / EMA Cross)
long,2026-02-25 06:45:00+00:00,2026-02-25 11:15:00+00:00,210.6780047607422,211.5590057373047,86.1,86.1,Signal (ST Flip / EMA Cross)
short,2026-02-25 13:55:00+00:00,2026-02-25 16:10:00+00:00,211.63899658203124,211.80599975585938,-18.7,-18.7,Signal (ST Flip / EMA Cross)
long,2026-02-25 16:10:00+00:00,2026-02-25 22:00:00+00:00,211.82599975585939,211.86590270996092,4.0,3.99,Stop Loss
short,2026-02-25 22:00:00+00:00,2026-02-26 04:35:00+00:00,211.85899780273436,211.54400634765625,29.5,29.5,Signal (ST Flip / EMA Cross)
long,2026-02-26 04:35:00+00:00,2026-02-26 04:55:00+00:00,211.56400634765626,211.3699951171875,-21.4,-21.4,Signal (ST Flip / EMA Cross)
short,2026-02-26 10:50:00+00:00,2026-02-26 11:05:00+00:00,211.06299255371093,211.1840057373047,-14.1,-14.1,Signal (ST Flip / EMA Cross)
short,2026-02-26 14:50:00+00:00,2026-02-26 19:05:00+00:00,211.1499981689453,210.61399841308594,51.6,51.6,Signal (ST Flip / EMA Cross)
long,2026-02-26 19:25:00+00:00,2026-02-26 20:10:00+00:00,210.6399951171875,210.54100036621094,-11.9,-11.9,Signal (ST Flip / EMA Cross)
long,2026-02-26 21:00:00+00:00,2026-02-26 21:25:00+00:00,210.64899780273439,210.5399932861328,-12.9,-12.9,Signal (ST Flip / EMA Cross)
short,2026-02-27 04:00:00+00:00,2026-02-27 04:10:00+00:00,210.11999938964843,210.21800231933594,-11.8,-11.8,Signal (ST Flip / EMA Cross)
short,2026-02-27 04:20:00+00:00,2026-02-27 05:30:00+00:00,210.09599731445311,210.18899536132812,-11.3,-11.3,Signal (ST Flip / EMA Cross)
short,2026-02-27 06:20:00+00:00,2026-02-27 07:25:00+00:00,209.96300170898436,210.25140838623048,-28.8,-28.84,Stop Loss
long,2026-02-27 07:25:00+00:00,2026-02-27 09:55:00+00:00,210.39600708007814,210.44520874023436,4.9,4.92,Stop Loss
short,2026-02-27 10:00:00+00:00,2026-02-27 14:35:00+00:00,210.27800415039061,210.16700744628906,9.1,9.1,Signal (ST Flip / EMA Cross)
short,2026-02-27 15:50:00+00:00,2026-02-27 17:30:00+00:00,209.91699645996093,210.04299926757812,-14.6,-14.6,Signal (ST Flip / EMA Cross)
short,2026-02-27 17:35:00+00:00,2026-02-27 17:55:00+00:00,209.93899963378905,210.0399932861328,-12.1,-12.1,Signal (ST Flip / EMA Cross)
short,2026-03-02 00:00:00+00:00,2026-03-02 01:00:00+00:00,209.98700378417968,210.23440399169922,-24.7,-24.74,Stop Loss
long,2026-03-02 01:10:00+00:00,2026-03-02 01:50:00+00:00,210.36300231933595,210.1230010986328,-26.0,-26.0,Signal (ST Flip / EMA Cross)
long,2026-03-02 03:35:00+00:00,2026-03-02 06:15:00+00:00,210.21099426269532,210.20899963378906,-2.2,-2.2,Signal (ST Flip / EMA Cross)
short,2026-03-02 06:15:00+00:00,2026-03-02 09:45:00+00:00,210.18899963378905,209.76100158691406,40.8,40.8,Signal (ST Flip / EMA Cross)
long,2026-03-02 17:15:00+00:00,2026-03-02 18:50:00+00:00,211.11800720214845,210.93800354003906,-20.0,-20.0,Signal (ST Flip / EMA Cross)
long,2026-03-02 19:10:00+00:00,2026-03-02 20:05:00+00:00,211.03699829101564,210.79790649414062,-23.9,-23.91,Stop Loss
short,2026-03-02 20:05:00+00:00,2026-03-02 21:15:00+00:00,210.81099365234374,211.01499938964844,-22.4,-22.4,Signal (ST Flip / EMA Cross)
short,2026-03-02 21:35:00+00:00,2026-03-02 21:55:00+00:00,210.84399841308593,210.96600341796875,-14.2,-14.2,Signal (ST Flip / EMA Cross)
short,2026-03-02 22:05:00+00:00,2026-03-02 23:05:00+00:00,210.70500610351561,210.9149932861328,-23.0,-23.0,Signal (ST Flip / EMA Cross)
short,2026-03-02 23:15:00+00:00,2026-03-02 23:55:00+00:00,210.83299682617186,210.8489990234375,-3.6,-3.6,End of Backtest
